target,provider,lead,tmax,tmin,precip,wind
2025-09-12,gem,5,18.3,8.6,1.2,12.2
2025-09-12,gem,6,20.9,9.3,0,11.2
2025-09-12,gem,7,22.8,12.2,0.6,7.9
2025-09-12,gfs,1,20,12.1,3.8,14.3
2025-09-12,gfs,2,20,11.9,0.4,14.2
2025-09-12,gfs,3,19.7,11.7,0.2,14
2025-09-12,gfs,4,20.7,11.6,0.2,12.6
2025-09-12,gfs,5,21.7,11.4,0.1,14.2
2025-09-12,gfs,6,22.6,12.1,0,9.2
2025-09-12,gfs,7,21.9,13.8,0,16.4
2025-09-12,icon,1,19.1,13,0,13.7
2025-09-12,icon,2,18.5,12.4,1.8,11.6
2025-09-12,icon,3,18.7,13,1.8,14.7
2025-09-12,icon,4,19.4,12.2,1.5,14.3
2025-09-12,icon,5,20.5,14.2,0,15.4
2025-09-12,icon,6,20.1,11,0.7,9.5
2025-09-12,ukmo,1,19.8,13.5,2.5,15.8
2025-09-12,ukmo,2,19,13.3,3.5,16.9
2025-09-12,ukmo,3,18.4,13.5,0.9,18.4
2025-09-12,ukmo,4,19.7,14.1,0,17.6
2025-09-12,ukmo,5,19.4,13.6,0.1,12.2
2025-09-12,ukmo,6,21.4,15.3,7.5,13
2025-09-13,arpege,1,21.1,11.1,0.1,
2025-09-13,arpege,2,17.8,9.6,2,
2025-09-13,arpege,3,20.9,9,0.5,
2025-09-13,ecmwf,1,21,10.1,0,15.1
2025-09-13,ecmwf,2,21,10.1,0.6,17
2025-09-13,ecmwf,3,21.6,8.6,0.3,13
2025-09-13,ecmwf,4,20.9,8.9,2.1,18.8
2025-09-13,ecmwf,5,20.3,10.9,0.6,9.9
2025-09-13,ecmwf,6,18.5,10,0.3,8.6
2025-09-13,ecmwf,7,15.8,12.2,16.5,12.7
2025-09-13,gem,1,20.1,6.4,0.3,10.8
2025-09-13,gem,2,20.8,5.6,0.3,14
2025-09-13,gem,3,21.8,6.7,1.8,13.7
2025-09-13,gem,4,17.9,8.6,0.9,15.8
2025-09-13,gem,5,20.1,7.7,0,9.4
2025-09-13,gem,6,20.1,7.7,0,6.8
2025-09-13,gem,7,17.9,12.1,0.6,7.2
2025-09-13,gfs,1,22.1,12.4,0.1,19.1
2025-09-13,gfs,2,22.4,11.8,1.6,17
2025-09-13,gfs,3,22,11.5,0.3,12.7
2025-09-13,gfs,4,20.9,11.8,0.9,18.9
2025-09-13,gfs,5,22.9,12.2,0,12.3
2025-09-13,gfs,6,22.6,12.2,0,10.2
2025-09-13,gfs,7,22.3,14.2,0,8.4
2025-09-13,icon,1,20.8,9.8,0.2,11.8
2025-09-13,icon,2,19.5,11.2,0.4,10.3
2025-09-13,icon,3,20.8,10.8,1.4,10.9
2025-09-13,icon,4,19.4,11.2,0,13.5
2025-09-13,icon,5,20.6,8.4,0,12.2
2025-09-13,icon,6,19.1,12.6,0,17.7
2025-09-13,ukmo,1,21.8,14.3,0,15.8
2025-09-13,ukmo,2,21.1,12.9,0,12.6
2025-09-13,ukmo,3,21.7,12.6,0,14
2025-09-13,ukmo,4,20,13.2,0,15.5
2025-09-13,ukmo,5,19.6,13.5,2.4,15.1
2025-09-13,ukmo,6,18.5,13.2,3.9,9.4
2025-09-14,arpege,1,19.3,11.6,9.4,
2025-09-14,arpege,2,18,12.4,2,
2025-09-14,arpege,3,18.8,10.6,4.4,
2025-09-14,ecmwf,1,18.7,12.7,11.7,14.6
2025-09-14,ecmwf,2,18.5,11.7,6.3,11
2025-09-14,ecmwf,3,19.5,12.1,5.1,14.8
2025-09-14,ecmwf,4,19.4,12.1,1.5,11.5
2025-09-14,ecmwf,5,20.4,11.1,0,14.6
2025-09-14,ecmwf,6,19.6,10.2,0,9.8
2025-09-14,ecmwf,7,20.8,11.1,5.1,10.2
2025-09-14,gem,1,17.7,10.8,10.2,13.7
2025-09-14,gem,2,17.6,11.1,1.2,14.4
2025-09-14,gem,3,18.4,8.9,0.3,10.8
2025-09-14,gem,4,18.3,9.1,0.9,12.2
2025-09-14,gem,5,17.9,10,0.6,17.6
2025-09-14,gem,6,18.9,13.1,1.8,20.2
2025-09-14,gem,7,18.4,12.3,1.8,29.9
2025-09-14,gfs,1,18.4,12.7,7.1,16.2
2025-09-14,gfs,2,17.6,12.5,5.9,15
2025-09-14,gfs,3,18.6,11.8,9.1,14.4
2025-09-14,gfs,4,21.6,11,3.8,14.8
2025-09-14,gfs,5,18.1,11.5,1.6,12
2025-09-14,gfs,6,20.5,12.4,1.3,14.8
2025-09-14,gfs,7,21.9,12.1,0.2,10.2
2025-09-14,icon,1,19.1,11.5,4.4,12
2025-09-14,icon,2,18.1,12.6,2.8,10.7
2025-09-14,icon,3,19,12.3,4.4,9.8
