target,provider,lead,tmax,tmin,precip,wind
2026-06-15,arpege,1,14.5,12.8,0,
2026-06-15,arpege,2,14.8,13.1,0,
2026-06-15,arpege,3,14.7,13.3,0,
2026-06-15,ecmwf,1,13.7,12.5,0.3,40.8
2026-06-15,ecmwf,2,13.7,12.3,0.9,40.8
2026-06-15,ecmwf,3,13.6,12.1,0.3,42.6
2026-06-15,ecmwf,4,13.7,12.8,0.9,39.6
2026-06-15,ecmwf,5,13.3,12.2,1.2,41.4
2026-06-15,ecmwf,6,15.4,12.4,0.9,34.7
2026-06-15,ecmwf,7,14.9,13.2,0.3,30.5
2026-06-15,gem,1,13.6,12.7,0,49
2026-06-15,gem,2,13.7,12.8,0,46.1
2026-06-15,gem,3,14.8,12.4,0.1,44.6
2026-06-15,gem,4,14.4,12.7,0,32.8
2026-06-15,gem,5,14.3,12.9,0,
2026-06-15,gem,7,16.7,13,1.2,41.8
2026-06-15,gfs,1,13.3,12.7,0.4,52
2026-06-15,gfs,2,13.4,12.7,0.4,52
2026-06-15,gfs,3,13.9,12.7,0.4,52.1
2026-06-15,gfs,4,13.7,12.9,0.1,53.5
2026-06-15,gfs,5,13.8,13,0,41.4
2026-06-15,gfs,6,15.9,12.8,0.6,45.7
2026-06-15,gfs,7,16.5,13.4,0.3,39.7
2026-06-15,icon,1,14.3,12.2,0,38.3
2026-06-15,icon,2,14.3,13.1,0,40
2026-06-15,icon,3,14.3,13.1,0.4,38.7
2026-06-15,icon,4,14.8,13.4,0.1,41.2
2026-06-15,icon,5,15.2,13.2,0,38.5
2026-06-15,icon,6,15.4,13.2,0.3,34
2026-06-15,ukmo,1,13.7,12.6,0,45.4
2026-06-15,ukmo,2,14.6,11.6,0,34.2
2026-06-15,ukmo,3,14.8,11.4,0,34.9
2026-06-15,ukmo,4,14.2,11.7,0,40.7
2026-06-15,ukmo,5,14.4,11.8,0,27.4
2026-06-15,ukmo,6,14.1,11.8,0,38.2
2026-06-16,arpege,1,14.3,11.6,0,
2026-06-16,arpege,2,14.7,12.6,0,
2026-06-16,arpege,3,14.7,12.7,0,
2026-06-16,ecmwf,1,14.2,12.3,0,25.3
2026-06-16,ecmwf,2,13.7,12.3,0.3,26
2026-06-16,ecmwf,3,13.8,12,0,25.5
2026-06-16,ecmwf,4,14.2,12,0,25.4
2026-06-16,ecmwf,5,16.2,12.3,0,30.9
2026-06-16,ecmwf,6,14,12.1,0,31.3
2026-06-16,ecmwf,7,18.8,12.1,0,27.9
2026-06-16,gem,1,12.7,11.7,0.4,31
2026-06-16,gem,2,12.8,12.3,0,32
2026-06-16,gem,3,12.9,11.9,0,32.8
2026-06-16,gem,4,16.2,12.2,0,31.7
2026-06-16,gem,5,16,12.6,0.6,
2026-06-16,gem,7,15.7,12.9,0,32
2026-06-16,gfs,1,13,12.2,0.4,31.3
2026-06-16,gfs,2,13,12,0,33.5
2026-06-16,gfs,3,13.5,12.6,0,40.6
2026-06-16,gfs,4,13.8,12.7,0.6,43.8
2026-06-16,gfs,5,13.5,12.8,0,41.3
2026-06-16,gfs,6,15.5,12.7,0,31.9
2026-06-16,gfs,7,16.2,14.2,0.3,25.1
2026-06-16,icon,1,14.2,11.9,0,22.9
2026-06-16,icon,2,14.3,12.8,0,28
2026-06-16,icon,3,14.5,12.8,0,28.8
2026-06-16,icon,4,16.4,13,0,29.5
2026-06-16,icon,5,16,12.4,0,46.2
2026-06-16,icon,6,15.5,12.6,0,24
2026-06-16,ukmo,1,13.2,12.3,0,32.4
2026-06-16,ukmo,2,13.5,10.4,0,21.2
2026-06-16,ukmo,3,13.5,8.6,0,22.3
2026-06-16,ukmo,4,13.8,10.6,0,29.5
