target,provider,lead,tmax,tmin,precip,wind
2026-09-21,ecmwf,5,17.4,11.7,0.9,30.5
2026-09-21,ecmwf,6,18.5,11.9,0.3,28.8
2026-09-21,ecmwf,7,15.3,10.9,2.1,23
2026-09-21,gem,1,16.5,12.5,0.8,31
2026-09-21,gem,2,17.3,11.5,0.7,32
2026-09-21,gem,3,17.9,10.9,0.1,27.7
2026-09-21,gem,4,16.3,11,0.9,30.6
2026-09-21,gem,5,17,10.7,0,26.6
2026-09-21,gem,6,19.9,10.7,0,20.9
2026-09-21,gem,7,21.4,12.1,0,18.7
2026-09-21,gfs,1,17.3,10.7,0.4,33.7
2026-09-21,gfs,2,17.7,10.8,0.1,33.6
2026-09-21,gfs,3,17.2,10.8,0,31.4
2026-09-21,gfs,4,17.1,10.4,0,33.5
2026-09-21,gfs,5,16.7,9.9,0.5,25.6
2026-09-21,gfs,6,18.3,10.3,0.2,28.8
2026-09-21,gfs,7,22.3,10.7,0,18.8
2026-09-21,icon,1,18.2,12,0.1,23
2026-09-21,icon,2,17.6,11.9,0,23.2
2026-09-21,icon,3,17.4,11.2,0,23
2026-09-21,icon,4,18,10.5,0,21.9
2026-09-21,icon,5,17.9,10.9,0,25.6
2026-09-21,icon,6,17.9,12.5,0,20.6
2026-09-21,ukmo,1,17.8,12.3,0,27
2026-09-21,ukmo,2,17.3,12.2,0,27.4
2026-09-21,ukmo,3,17.3,11.4,0,25.2
2026-09-21,ukmo,4,17.5,11.8,0,20.9
2026-09-21,ukmo,5,18.7,11.7,0.4,25.2
2026-09-21,ukmo,6,17.9,13.1,0,26.3
2026-09-22,arpege,1,18.8,8.8,0,19.5
2026-09-22,arpege,2,18.7,10.7,0,18
2026-09-22,arpege,3,19.4,11.3,0.1,17.4
2026-09-22,ecmwf,1,18.4,9.2,0,15
2026-09-22,ecmwf,2,18.5,9.5,0,17.3
2026-09-22,ecmwf,3,18.7,10.3,0,18.4
2026-09-22,ecmwf,4,18.7,12.9,0.6,14.6
2026-09-22,ecmwf,5,16.9,10.5,0,17.9
2026-09-22,ecmwf,6,17.9,10.4,0,19.8
2026-09-22,ecmwf,7,15.9,11.6,0.3,15.8
2026-09-22,gem,1,18,7.5,0,14.4
2026-09-22,gem,2,17.8,8.1,0,15.5
2026-09-22,gem,3,17,8.9,0,15.5
2026-09-22,gem,4,14.6,11,1.5,18.4
2026-09-22,gem,5,15.7,7.6,1.3,15.5
2026-09-22,gem,6,17.9,8.2,0,13
2026-09-22,gem,7,23.9,5.7,0,7.6
2026-09-22,gfs,1,18.6,7.7,0,16
2026-09-22,gfs,2,18.7,8.2,0,18.2
2026-09-22,gfs,3,18.9,8.3,0,16.9
2026-09-22,gfs,4,17.7,8,0,19.3
2026-09-22,gfs,5,18.9,7.9,0,20.5
2026-09-22,gfs,6,19.5,8.5,0,19.6
2026-09-22,gfs,7,19,8.5,0,22.9
2026-09-22,icon,1,17.8,9.1,0,11.2
2026-09-22,icon,2,18.5,10.6,0,13
2026-09-22,icon,3,18.4,11.1,0.1,12.5
2026-09-22,icon,4,17.4,9.7,0,13.5
2026-09-22,icon,5,18,8.5,0,13.3
2026-09-22,icon,6,18.1,8.6,0,15.8
2026-09-22,ukmo,1,18.6,10.3,0,14.4
2026-09-22,ukmo,2,18.8,12,0,14
2026-09-22,ukmo,3,18,11.9,0,13
2026-09-22,ukmo,4,17.6,12.5,0,10.4
2026-09-22,ukmo,5,17,12.3,0,7.6
2026-09-22,ukmo,6,19.1,12.2,0,15.1
2026-09-23,arpege,1,20.3,7.4,0,11.8
2026-09-23,arpege,2,19.4,9.1,0.2,10.2
2026-09-23,arpege,3,20.1,10.8,0,10.5
2026-09-23,ecmwf,1,19.9,7.4,0,11.5
2026-09-23,ecmwf,2,19.3,7.6,0,7.6
2026-09-23,ecmwf,3,19.4,8.2,0,8.5
2026-09-23,ecmwf,4,19.5,9.2,0,9.7
2026-09-23,ecmwf,5,18.6,8,0,12.3
2026-09-23,ecmwf,6,18.7,8,0,8.4
2026-09-23,ecmwf,7,17.8,8.6,0,13.5
2026-09-23,gem,1,19.1,4.1,0,8.6
2026-09-23,gem,2,18.8,4.4,0,7.2
2026-09-23,gem,3,18.2,4.2,0,5.8
2026-09-23,gem,4,19.1,4.7,0,5
2026-09-23,gem,5,18.9,6.1,0.5,10.1
2026-09-23,gem,6,18.2,3.3,0,9.7
2026-09-23,gem,7,18.2,3.9,0,7.2
2026-09-23,gfs,1,19.6,8.6,0,12.2
2026-09-23,gfs,2,20,8.1,0,11
2026-09-23,gfs,3,19.8,8.6,0,6.3
2026-09-23,gfs,4,20.1,9.2,0,9.8
2026-09-23,gfs,5,19.1,9.8,0,12.7
2026-09-23,gfs,6,18.1,7.4,0,9.2
2026-09-23,gfs,7,20.2,8.2,0,11.7
2026-09-23,icon,1,19.8,9.1,0,7.4
2026-09-23,icon,2,19.1,9.2,0,6.8
2026-09-23,icon,3,19.3,7.8,0,7.7
2026-09-23,icon,4,19.4,7.4,0,8.1
2026-09-23,icon,5,18.9,5.6,0,9.6
2026-09-23,icon,6,17.7,4.8,5.2,17.7
2026-09-23,ukmo,1,19.7,8.5,0,12.2
2026-09-23,ukmo,2,19.7,8.8,0,13
2026-09-23,ukmo,3,19.1,10.7,0,5.8
2026-09-23,ukmo,4,19.3,9.7,0.3,13.7
2026-09-23,ukmo,5,19.5,11.9,0,10.4
2026-09-23,ukmo,6,18.2,11.5,4.7,24.5
2026-09-24,arpege,1,14.3,10.8,1.4,32.7
2026-09-24,arpege,2,13.7,11.6,7.6,31.3
2026-09-24,arpege,3,15.6,12.6,2.5,15.5
2026-09-24,ecmwf,1,16.5,11.7,3.3,28.3
2026-09-24,ecmwf,2,17.5,11.5,1.5,31.7
2026-09-24,ecmwf,3,15.9,11.5,3.9,30.9
2026-09-24,ecmwf,4,19,11.7,4.8,18
2026-09-24,ecmwf,5,17.3,11.4,4.2,16.5
2026-09-24,ecmwf,6,18.2,9.1,0.9,25.8
2026-09-24,ecmwf,7,22.3,7.2,0,10
2026-09-24,gem,1,15.1,9.4,2.1,31
2026-09-24,gem,2,14.9,10.1,4.5,35.3
2026-09-24,gem,3,16.9,8.2,7,22
2026-09-24,gem,4,18.1,9.7,2.4,20.2
2026-09-24,gem,5,21.1,8.5,9.6,14.4
2026-09-24,gem,6,19.6,6.1,3.1,18.7
2026-09-24,gem,7,20,3.6,0,10.1
2026-09-24,gfs,1,16.2,10.6,2.2,34.8
2026-09-24,gfs,2,16.5,11.5,0.3,33.5
2026-09-24,gfs,3,15.6,11.6,0.6,30
2026-09-24,gfs,4,15.6,11.1,0.7,16.6
2026-09-24,gfs,5,14.7,11.1,4.2,29
2026-09-24,gfs,6,19.3,11,0,15.6
2026-09-24,gfs,7,17.8,7.8,0.4,14.4
2026-09-24,icon,1,15.3,12.5,3,24.2
2026-09-24,icon,2,14.6,12.8,1.4,18
2026-09-24,icon,3,15.4,12.1,0.9,19.4
2026-09-24,icon,4,18.2,12.6,0.3,18.2
2026-09-24,icon,5,19.5,10.4,0,15
2026-09-24,icon,6,20.8,10,0,17.3
2026-09-24,ukmo,1,17,11.8,1.4,24.8
2026-09-24,ukmo,2,15,12.3,12,18.4
2026-09-24,ukmo,3,17.6,12.3,2.1,20.5
2026-09-24,ukmo,4,19,13.4,3,17.6
2026-09-24,ukmo,5,16.1,11.7,2.4,19.8
2026-09-24,ukmo,6,16.2,11.7,4.5,25.6
