target,provider,lead,tmax,tmin,precip,wind
2026-09-15,gem,3,24.9,11.5,0,6.1
2026-09-15,gem,4,26.3,13.9,0,7.2
2026-09-15,gem,5,25.5,13.2,1.2,12.6
2026-09-15,gem,6,24.4,13.2,0,9.7
2026-09-15,gem,7,24.1,10.3,0,5
2026-09-15,gfs,1,27.9,18.1,0,8.3
2026-09-15,gfs,2,26.9,18.4,0,8.9
2026-09-15,gfs,3,26.2,16.9,0,6.8
2026-09-15,gfs,4,26.8,16,0,6.6
2026-09-15,gfs,5,26.9,15.6,0,6.1
2026-09-15,gfs,6,26.5,16,0,5.8
2026-09-15,gfs,7,25.4,15.8,0,6.2
2026-09-15,icon,1,27.3,13.7,0,5.2
2026-09-15,icon,2,26.6,14.5,0,7.1
2026-09-15,icon,3,26,12.9,0,6.8
2026-09-15,icon,4,26.1,12.4,0,6.4
2026-09-15,icon,5,26.6,14.4,0,12.3
2026-09-15,icon,6,30,13.4,3.6,17.3
2026-09-15,ukmo,1,27.4,18.4,0,11.2
2026-09-15,ukmo,2,27.4,17.2,0,11.9
2026-09-15,ukmo,3,25.7,17.1,0,9.7
2026-09-15,ukmo,4,25.7,17.1,0,10.8
2026-09-15,ukmo,5,26.2,15.4,0.9,16.6
2026-09-15,ukmo,6,27,16.6,0,13.3
2026-09-16,arpege,1,22.4,15.1,0,22.2
2026-09-16,arpege,2,23.8,15.8,1.1,14.7
2026-09-16,arpege,3,22,12.6,3.4,14.5
2026-09-16,ecmwf,1,21.4,14.8,1.2,14.8
2026-09-16,ecmwf,2,21.4,14.8,4.5,13.4
2026-09-16,ecmwf,3,21.3,14.1,1.2,17.1
2026-09-16,ecmwf,4,20.3,14.1,7.2,19.2
2026-09-16,ecmwf,5,21.3,14.2,4.8,14.1
2026-09-16,ecmwf,6,22.4,13.7,3.9,10.8
2026-09-16,ecmwf,7,21.1,14.3,1.5,20.2
2026-09-16,gem,1,22.2,13.9,0.7,22.7
2026-09-16,gem,2,21.1,11.6,0.9,16.2
2026-09-16,gem,3,21,13.5,5.6,18.7
2026-09-16,gem,4,20.9,13.9,2.1,12.2
2026-09-16,gem,5,20.7,13.4,3.1,13.3
2026-09-16,gem,6,18.1,11.3,4.3,16.9
2026-09-16,gem,7,18.5,12.3,7.4,15.5
2026-09-16,gfs,1,24,16.9,1.2,17.7
2026-09-16,gfs,2,23.2,16.5,1.1,17.8
2026-09-16,gfs,3,22,16.3,0.6,16.9
2026-09-16,gfs,4,23.6,17,2.7,14.3
2026-09-16,gfs,5,22.6,16.5,0.4,15.1
2026-09-16,gfs,6,21.7,17.9,0.2,19.3
