target,provider,lead,tmax,tmin,precip,wind
2026-07-12,icon,3,30.1,15.8,0,12.3
2026-07-12,icon,4,29.4,16.7,0,12.7
2026-07-12,icon,5,28.7,15.4,0,10
2026-07-12,icon,6,27.8,15.4,0,14.2
2026-07-13,ecmwf,1,29.6,13.7,1.2,10.9
2026-07-13,ecmwf,2,28.7,13.5,0.3,15.8
2026-07-13,ecmwf,3,27.8,14.2,0,13.9
2026-07-13,ecmwf,4,29.1,15.1,0,9
2026-07-13,ecmwf,5,29.2,18.1,0.3,9.4
2026-07-13,ecmwf,6,25.1,14.2,1.8,12.3
2026-07-13,ecmwf,7,26.2,18.6,0,10.6
2026-07-13,icon,1,30,13.1,0,15
2026-07-13,icon,2,29.4,12.8,0,12.8
2026-07-13,icon,3,27.7,14.6,0,7.7
2026-07-13,icon,4,28.3,15.9,0,13.6
2026-07-13,icon,5,30.1,12.6,0,9.9
2026-07-13,icon,6,29.1,14,0,7.6
2026-07-14,ecmwf,1,27.4,17.1,0.9,15.5
2026-07-14,ecmwf,2,28.1,17.2,0.6,14.8
2026-07-14,ecmwf,3,26.7,17.3,0,14.9
2026-07-14,ecmwf,4,26.8,16.9,0,14.4
2026-07-14,ecmwf,5,32.7,19.8,0,16.6
2026-07-14,ecmwf,6,30.4,19.9,0,8.1
2026-07-14,ecmwf,7,26.9,18.4,6.6,11.5
2026-07-14,icon,1,29.5,16.4,0.2,19.4
2026-07-14,icon,2,28,16.4,0.4,14.1
2026-07-14,icon,3,30,17.6,0,15.5
2026-07-14,icon,4,30.4,15.8,0,16.6
2026-07-14,icon,5,26.4,16.4,0,16.2
2026-07-14,icon,6,27.7,13.5,0,17.7
2026-07-15,ecmwf,1,27,14.8,0,12.7
2026-07-15,ecmwf,2,27.3,16.3,0,13.3
2026-07-15,ecmwf,3,27.9,16.1,0,18.7
2026-07-15,ecmwf,4,27.7,17.8,0,18
2026-07-15,ecmwf,5,27.1,16.8,0,15
2026-07-15,ecmwf,6,32.4,24.3,0,13.9
2026-07-15,ecmwf,7,29,18.7,0,16.7
2026-07-15,icon,1,27.5,13.5,0,16.5
2026-07-15,icon,2,28.7,14.6,0,13.5
2026-07-15,icon,3,29.3,15.4,0,14
2026-07-15,icon,4,29.8,16.6,0,15.5
2026-07-15,icon,5,30.7,13.8,0,13
2026-07-15,icon,6,28.3,13.8,0,16.7
2026-07-16,ecmwf,1,27.2,14.9,0.3,10
2026-07-16,ecmwf,2,26.2,16.3,0,12.5
2026-07-16,ecmwf,3,28.7,16.9,0,10.9
2026-07-16,ecmwf,4,29.4,16.9,0,10.9
2026-07-16,ecmwf,5,32.2,16.5,0,11.3
2026-07-16,ecmwf,6,27.7,17.8,0.6,11.9
2026-07-16,ecmwf,7,33.4,19.3,1.2,10.2
2026-07-16,icon,1,28.5,13.9,0,10.5
2026-07-16,icon,2,26.1,15.2,5.6,10
2026-07-16,icon,3,27.9,16.3,0,16.6
2026-07-16,icon,4,30.3,15.9,0,14.5
2026-07-16,icon,5,31.7,16.3,0,21.3
2026-07-16,icon,6,32.5,15.2,0,17.7
2026-07-17,ecmwf,1,27.9,18.1,0.3,15.9
2026-07-17,ecmwf,2,25.7,18.4,2.7,17.5
2026-07-17,ecmwf,3,25.7,16.9,5.1,15.3
2026-07-17,ecmwf,4,25.5,18.9,4.2,13.1
2026-07-17,ecmwf,5,22.9,19.3,6.3,11.9
2026-07-17,ecmwf,6,31.6,20,5.7,13.4
2026-07-17,ecmwf,7,28.1,20.4,1.2,13.3
2026-07-17,icon,1,29.8,16.6,0,21.5
2026-07-17,icon,2,31,17.7,0,16.9
2026-07-17,icon,3,26.7,15.4,1.3,19.2
2026-07-17,icon,4,27.5,14.9,0.2,12.3
2026-07-17,icon,5,31.7,17,0,16
2026-07-17,icon,6,35.2,18.2,0,13.9
2026-07-18,ecmwf,1,21,14.9,0,20.3
2026-07-18,ecmwf,2,22.4,15.3,0,20.9
2026-07-18,ecmwf,3,21.4,15.4,4.2,24
2026-07-18,ecmwf,4,21.4,15.1,0.9,24.1
2026-07-18,ecmwf,5,22.9,14.8,1.8,24.8
2026-07-18,ecmwf,6,27,16.2,0,22.7
2026-07-18,ecmwf,7,24.9,15,1.2,23
2026-07-18,icon,1,23.6,15.1,0,27.4
2026-07-18,icon,2,22.9,15.7,0.1,20.5
2026-07-18,icon,3,23.5,15.7,2.6,23.2
2026-07-18,icon,4,23.2,15,0,23
2026-07-18,icon,5,23.3,14.7,0,24.7
2026-07-18,icon,6,31.5,18.6,0,12.3
2026-07-19,ecmwf,1,20.3,12.8,2.7,22.3
